,RiskPropension,ClientInvestmentHorizon,ClientKnowledgeExperience,ClientPotentialIndex,IncomeHighLow,Sex,Age,IncomeNeed,LongTermCareNeed,ProtectionNeed,InheritanceIndex,PanicMood,ClientDateStart,NoTrustInBanks,Clusters
61,0.7036516690000001,10.58543861,0.428571429,0.131288344,0,1,29,0.131758885,0.8237359259999999,0.660904862,0.15046686,0,2016,0,2
62,0.565489984,33.78927998,0.904761905,0.619018405,0,1,34,0.51160068,0.190763291,0.6337035529999999,0.5483318979999999,0,2016,0,-1
63,0.8005131870000001,15.28342248,0.28571428600000004,0.414110429,0,1,36,0.208512822,0.29014227,0.6963009440000001,0.45902856299999995,0,2015,1,-1
64,0.655390206,8.721353773999999,0.80952381,0.7527607359999999,1,1,61,0.544378832,0.48053144200000003,0.72822149,0.85263331,0,2016,0,-1
65,0.463190051,10.27225737,0.7142857140000001,0.255214724,0,1,60,0.650961612,0.228611814,0.255535181,0.64675405,0,2016,0,1
66,0.541395666,11.37775736,0.6190476189999999,0.17239263800000001,0,1,53,0.24232469,0.54517765,0.732038766,0.5325339,0,2016,0,3
67,0.423687343,6.25,0.428571429,0.011042945,0,0,78,0.377205489,0.207614506,0.372477292,0.613053278,0,2015,0,0
68,0.537032316,13.17586048,0.904761905,0.465030675,0,0,56,0.31156674300000003,0.538593749,0.268773954,0.636784651,0,2016,0,0
69,0.630743567,10.30634737,0.428571429,0.114110429,0,1,36,0.18038148699999998,0.5471596710000001,0.660057624,0.356676263,0,2016,0,3
70,0.662117206,25.38590054,0.428571429,0.33865030700000004,0,1,26,0.1300714,0.770723522,0.6683376529999999,0.158594945,0,2016,0,2
71,0.694708819,12.65037294,0.333333333,0.253374233,1,0,20,0.12803537199999998,0.852727453,0.702368115,0.12027981199999999,0,2015,1,2
72,0.5121760679999999,10.816218,0.7142857140000001,0.265030675,0,0,56,0.351231545,0.24010904100000002,0.219991403,0.5487315779999999,0,2003,0,0
73,0.707200596,36.44256831,0.523809524,0.136196319,0,1,27,0.11349531,0.570567115,0.107697049,0.32241166,0,2016,0,0
74,0.46633421399999997,33.18127636,0.7142857140000001,0.189570552,0,0,46,0.241808682,0.8161997679999999,0.127855856,0.202273856,0,2015,0,0
75,0.38210995799999997,9.865357781,0.80952381,0.247852761,0,1,63,0.619939748,0.765189188,0.23830319,0.421317292,0,2015,0,1
76,0.7686139679999999,11.29711647,0.428571429,0.14601227,0,0,23,0.102586791,0.74061484,0.689497037,0.066605851,0,2015,0,2
77,0.643662461,15.95868927,0.428571429,0.08466257699999999,0,1,48,0.228014808,0.166129568,0.737252844,0.487845187,0,2016,0,3
78,0.314660366,7.06,0.7142857140000001,0.133128834,0,0,69,0.294382219,0.153582548,0.21796126,0.549586108,0,2016,0,0
79,0.677782613,10.0683617,0.523809524,0.109202454,0,0,38,0.19095862800000002,0.802665532,0.648219425,0.192093052,0,2016,0,2
80,0.597508171,7.722,0.80952381,0.39202454,0,0,45,0.20390091100000002,0.5235868579999999,0.623270436,0.43521963700000005,0,2015,0,3
81,0.385276036,9.223503557,0.80952381,0.35030674799999995,0,0,62,0.6573043270000001,0.655061363,0.186606308,0.706065265,0,2016,0,1
82,0.645746014,11.49913557,0.7142857140000001,0.19202454,0,1,45,0.218630834,0.65867386,0.721668375,0.448987394,0,2015,0,3
83,0.31536037899999997,8.17107808,0.7142857140000001,0.340490798,0,1,66,0.384732715,0.24336880600000002,0.237962194,0.6290891470000001,0,2016,0,0
84,0.482935944,9.140813261,0.523809524,0.265030675,0,1,56,0.316115795,0.264720673,0.31084837600000004,0.565066284,0,2016,1,0
85,0.526802698,3.95,0.523809524,0.118404908,0,0,75,0.37853802,0.81109596,0.437380486,0.671500979,0,2016,0,0
86,0.581646704,9.970321299,0.80952381,0.76993865,1,0,54,0.529347555,0.27163104899999996,0.675280359,0.7494414429999999,0,2016,0,-1
87,0.33803349299999996,7.65,0.523809524,0.03803681,0,0,67,0.32737771,0.42282315200000004,0.310510044,0.588963629,0,2016,1,0
88,0.43266425799999997,18.95773915,0.6190476189999999,0.479754601,0,0,50,0.28734518,0.184178607,0.261197329,0.5923172729999999,0,2016,0,0
89,0.69473696,16.90087726,0.6190476189999999,0.214110429,0,0,36,0.15644957199999998,0.7712999420000001,0.679194537,0.137868821,0,2015,0,2
90,0.379352917,4.77,0.6190476189999999,0.008588957,0,0,79,0.3833934,0.186510979,0.406730496,0.6100257060000001,0,1985,0,0
91,0.339149487,6.95,0.6190476189999999,0.128220859,0,1,71,0.644807995,0.480180536,0.264487423,0.667380693,0,2016,0,1
92,0.37665907200000004,22.06729989,0.523809524,0.27730061300000003,0,0,51,0.2093701,0.48073775399999996,0.349797446,0.568542478,0,2016,0,0
93,0.68848114,12.71440341,0.7142857140000001,0.21656441699999998,0,0,35,0.16992226600000002,0.218940627,0.611493728,0.433598308,0,2015,0,-1
94,0.47228534899999997,7.43,0.7142857140000001,0.347852761,1,1,63,0.351274886,0.505225984,0.248901856,0.600247121,0,2016,0,0
95,0.41692525,18.98752709,0.523809524,0.079754601,0,1,50,0.252291164,0.49554657700000004,0.266498818,0.41867406100000004,0,2015,0,0
96,0.41992922200000005,4.85,0.80952381,0.31595092,0,1,76,0.7316766140000001,0.250777566,0.36279568799999995,0.719872463,0,2016,0,1
97,0.34136855299999996,5.841,0.7142857140000001,0.642944785,1,0,65,0.34223725899999996,0.265521558,0.35021402700000004,0.7382241,0,2015,0,0
98,0.454024771,6.73,0.7142857140000001,0.13067484699999998,0,1,70,0.338634097,0.44640665399999996,0.213878798,0.595337121,0,2015,0,0
99,0.633553219,11.82273112,0.428571429,0.106748466,0,1,39,0.195545547,0.820107943,0.147207676,0.131131387,0,2016,0,0
100,0.39779668700000004,8.656178487,0.523809524,0.16993865,0,1,54,0.313910717,0.25029794899999996,0.290935132,0.502522304,0,2015,0,0
101,0.479199793,10.180534800000002,0.6190476189999999,0.345398773,0,1,64,0.359459728,0.183148024,0.108122611,0.628180838,0,2016,0,0
102,0.565628768,8.637782795,0.6190476189999999,0.272392638,0,0,53,0.32700843,0.43735537799999996,0.20772818899999998,0.584358707,0,2016,0,0
103,0.395679564,8.008351767,0.428571429,0.17239263800000001,0,1,53,0.299665611,0.864810657,0.310960698,0.251801233,0,2015,0,0
104,0.599601354,31.00729718,0.7142857140000001,0.39202454,0,0,45,0.27512249899999996,0.19687096899999998,0.048565265999999996,0.465424469,0,2010,0,0
105,0.46655709,22.18263885,0.7142857140000001,0.18220858899999998,0,0,49,0.265501977,0.256084981,0.268260763,0.507243303,0,2012,1,0
106,0.41303017399999997,7.65,0.6190476189999999,0.050306748,0,0,62,0.319323247,0.094228101,0.254918001,0.525415894,0,2016,0,0
107,0.6050995929999999,9.001682951,0.80952381,0.279754601,0,1,50,0.54447018,0.168965107,0.638286271,0.600332072,0,1986,0,-1
108,0.365960532,15.62615336,0.523809524,0.065030675,0,1,56,0.242427947,0.525178944,0.29962297,0.411059533,0,2016,0,0
109,0.83920277,16.10715704,0.6190476189999999,0.496932515,1,1,43,0.213021784,0.448034904,0.636950098,0.611271027,0,2016,0,-1
110,0.3979669,6.19,0.80952381,0.120858896,0,1,74,0.373974362,0.6127544220000001,0.259484596,0.624504989,0,2016,0,0
111,0.617992781,15.82562152,0.428571429,0.138650307,0,1,26,0.10926814,0.8255667329999999,0.6908878159999999,0.06043641599999999,0,2016,0,2
112,0.47051718600000003,10.17431341,0.80952381,0.379754601,0,1,50,0.804639984,0.466275809,0.223629131,0.565488008,0,2016,0,1
113,0.454488302,28.34826009,0.523809524,0.27484662600000004,0,1,52,0.278045208,0.211625851,0.224652391,0.547819905,0,2016,0,0
114,0.36851862700000004,4.28,0.523809524,0.101226994,0,0,82,0.44403695200000004,0.241720563,0.314331849,0.670120976,0,2005,0,0
115,0.329960294,5.35,0.6190476189999999,0.2,0,0,85,0.484671552,0.382333336,0.382117592,0.719107209,0,2016,1,0
116,0.37540284700000004,23.94821504,0.523809524,0.472392638,0,0,53,0.302280032,0.215159851,0.241197217,0.49500505100000003,0,2015,0,0
117,0.675006742,28.31372052,0.6190476189999999,0.22392638,0,0,32,0.133314622,0.507123317,0.668403205,0.364010226,0,2015,0,3
118,0.481041802,11.65838616,0.523809524,0.49202454,0,0,45,0.256822514,0.600625898,0.185001207,0.53054282,0,2015,0,0
119,0.634321621,12.53196171,0.6190476189999999,0.082208589,0,1,49,0.24259419,0.10075691099999999,0.7199466179999999,0.43251103,0,2016,0,3
120,0.615917194,7.3524,0.47619047600000003,0.29202454,0,1,45,0.195338775,0.424307107,0.76650866,0.514868755,0,2016,0,3
121,0.7028051270000001,9.62193146,0.428571429,0.133742331,0,0,28,0.123118169,0.850942199,0.7250454040000001,0.10902876,0,2016,0,2
122,0.548438683,8.128282063,0.7142857140000001,0.296932515,0,1,43,0.19075468899999998,0.44756039,0.7342233020000001,0.5459651329999999,0,2016,0,-1
123,0.749165313,11.172879199999999,0.428571429,0.16319018400000002,0,0,16,0.078199963,0.727678158,0.724194094,0.043497045,0,2016,0,2
124,0.31656233,6.03,0.80952381,0.425766871,0,0,72,0.393268884,0.7829126820000001,0.289814012,0.711481316,0,2015,1,0
125,0.48694487200000003,9.557318457000001,1.0,0.6895705520000001,0,1,46,0.282597698,0.690864395,0.14949668300000002,0.37678253700000003,0,2016,0,0
126,0.7868014790000001,11.26725558,0.80952381,0.226380368,0,0,31,0.157777425,0.8744341440000001,0.6942611190000001,0.151152516,0,2005,0,2
127,0.398182507,8.042280332999999,0.428571429,0.08711656400000001,0,0,47,0.22290757100000003,0.44282905200000006,0.303354845,0.40288762899999997,0,2016,0,0
128,0.591814202,9.023969552999999,0.6190476189999999,0.384662577,0,1,48,0.172076678,0.21709050800000002,0.637182569,0.528281916,0,2015,0,3
129,0.722010678,25.87541826,0.523809524,0.211656442,0,1,37,0.173965343,0.8617715690000001,0.740823958,0.19142730800000002,0,2016,0,2
130,0.312066179,15.03707136,0.6190476189999999,0.140490798,0,1,66,0.359425135,0.44061102700000004,0.276286175,0.5892632760000001,0,2015,0,0
131,0.523349191,19.14558369,0.904761905,0.299386503,0,1,42,0.18679596,0.25331617300000003,0.15446965699999998,0.496535968,0,2015,0,0
132,0.40291476299999995,28.21803751,0.80952381,0.552760736,0,1,61,0.32962103800000003,0.36006778100000003,0.142040749,0.680998179,0,2015,1,0
133,0.47610194299999997,15.59096699,0.7142857140000001,0.094478528,0,0,44,0.194097875,0.5351100520000001,0.22734002600000003,0.41780063700000003,0,2016,0,0
134,0.584832557,40.06200443,0.6190476189999999,0.29202454,0,1,45,0.20972652100000003,0.5940666410000001,0.152949105,0.43374980399999996,0,2015,0,0
135,0.445794576,14.7369341,0.6190476189999999,0.26993865,0,1,54,0.25906039999999997,0.509426512,0.23795533100000002,0.48722419899999997,0,2015,0,0
136,0.392622015,7.27,0.80952381,0.442944785,1,1,65,0.5837569420000001,0.6111311079999999,0.323364346,0.78120772,0,2016,1,1
137,0.36554840899999996,10.30555971,0.7142857140000001,0.342944785,0,1,65,0.363142935,0.471224317,0.192697715,0.706396445,0,2016,0,0
138,0.603227954,9.503206628,0.28571428600000004,0.153374233,0,1,20,0.08673807800000001,0.8741830279999999,0.21842570100000003,0.06346697400000001,0,2016,0,0
139,0.49830237899999996,8.35271008,0.904761905,0.201840491,0,1,41,0.180974678,0.23182354,0.223047821,0.40480533700000004,0,2016,0,0
140,0.61353558,31.06464439,0.6190476189999999,0.18220858899999998,0,1,49,0.271976469,0.481899842,0.71140042,0.489358224,0,2016,0,3
141,0.256609392,5.45,0.523809524,0.011042945,0,0,78,0.388360361,0.246022545,0.324919367,0.589817757,0,2016,0,0
142,0.268767873,6.45,0.428571429,0.133128834,0,0,69,0.38348914,0.177610104,0.42112635,0.537193435,0,2013,0,0
143,0.6702212129999999,16.28333199,0.380952381,0.219018405,0,0,34,0.17552684699999999,0.774940497,0.729025727,0.16728273300000002,0,2016,0,2
144,0.534547354,16.69980161,0.380952381,0.606748466,1,1,39,0.208292969,0.214730874,0.679512977,0.44981299,0,2016,0,3
145,0.304468646,21.75534272,0.428571429,0.040490798,0,1,66,0.26722293199999997,0.20228529399999998,0.21940476399999997,0.481931495,0,2015,0,0
146,0.611353621,25.39671007,0.904761905,0.479754601,0,1,50,0.7435610909999999,0.550431774,0.621295416,0.6869382359999999,0,2016,0,-1
147,0.37275319100000004,3.82,0.80952381,0.0,0,1,87,0.395757798,0.25777450399999996,0.365058583,0.652881126,0,2015,0,0
148,0.43298021299999995,7.65,0.6190476189999999,0.13803681,0,0,67,0.348343955,0.30793949800000003,0.294696365,0.565851815,0,1996,0,0
149,0.454775845,6.55,0.523809524,0.023312883,0,0,73,0.374015049,0.18044070199999998,0.318492085,0.570653008,0,2016,0,0
150,0.505316743,6.962999999999999,0.6190476189999999,0.48220858899999997,0,1,49,0.286235313,0.401703324,0.255357038,0.580930145,0,2015,0,0
151,0.465973123,9.008878601000001,0.7142857140000001,0.27730061300000003,0,1,51,0.567826904,0.790689823,0.190060167,0.380223925,0,2016,0,1
152,0.47367189600000004,9.33232625,0.80952381,0.48466257700000004,0,1,48,0.23089136600000001,0.176903095,0.166239981,0.5368695410000001,0,2015,1,0
153,0.612847786,7.8,0.80952381,0.447852761,0,0,63,0.36823767700000004,0.119826327,0.760176327,0.72255808,0,2016,0,-1
154,0.530559586,9.549817246,0.80952381,0.719018405,0,0,34,0.225404443,0.547792964,0.659537201,0.54056566,0,2016,0,-1
155,0.41192489600000004,19.73830004,0.904761905,0.46993865,0,1,54,0.824870186,0.48472424299999994,0.202137235,0.6984041440000001,0,2016,0,1
156,0.433341436,5.63,0.80952381,0.41595092,0,0,76,0.9048565279999999,0.18852390800000002,0.321312769,0.752348714,0,2015,0,1
157,0.352446827,11.70349563,0.428571429,0.250306748,0,0,62,0.320681213,0.5322051560000001,0.30009654199999997,0.5934454610000001,0,2016,0,0
158,0.478736294,11.73620016,0.7142857140000001,0.267484663,0,1,55,0.286740718,0.18323737,0.24946295100000002,0.60016339,0,2015,0,0
159,0.307647834,7.38,0.523809524,0.325766871,0,1,72,0.39218723899999997,0.361990793,0.29415741,0.7150224559999999,0,2016,0,0
160,0.378431794,3.93,0.7142857140000001,0.1,0,1,84,0.7663761590000001,0.247544297,0.369545171,0.45553907299999996,0,2015,0,-1
161,0.5804294320000001,17.86744784,0.523809524,0.184662577,0,1,48,0.208073801,0.854869366,0.652800256,0.24368577100000002,0,2016,0,2
162,0.41860486,10.31725857,0.80952381,0.477300613,0,1,51,0.27583573699999997,0.120236248,0.149435809,0.6267055770000001,0,2015,1,0
163,0.616318634,7.095,0.7142857140000001,0.08466257699999999,0,1,48,0.223353053,0.40282406299999995,0.147954641,0.482245374,0,2015,0,0
164,0.675006742,8.959055344,0.6190476189999999,0.22392638,0,0,32,0.15714283,0.5228418810000001,0.666990375,0.349170241,0,2015,0,3
165,0.37845133799999997,11.12462865,0.6190476189999999,0.235582822,0,0,68,0.364684258,0.549318461,0.28813885100000003,0.613625387,0,1989,0,0
166,0.396516696,9.757299462,0.904761905,0.745398773,1,1,64,0.56122837,0.544004972,0.244389873,0.8326142679999999,0,2015,1,1
167,0.682973068,8.697603839,0.80952381,0.321472393,0,0,33,0.142582142,0.8247483459999999,0.624352121,0.161142603,0,2015,0,2
168,0.34206873600000004,15.52467678,0.7142857140000001,0.13803681,0,1,67,0.37695968,0.5635826039999999,0.23194546300000002,0.618385673,0,2015,0,0
169,0.547501097,22.09110451,0.6190476189999999,0.367484663,0,0,55,0.255957523,0.498689667,0.191939085,0.531493239,0,2016,0,0
170,0.508760295,2.5476,0.523809524,0.333128834,0,1,69,0.343170551,0.259043151,0.804136402,0.580472619,-1,2016,0,-1
171,0.6042052760000001,6.8904,0.428571429,0.177300613,0,1,51,0.254732542,0.394764492,0.387454124,0.44611069999999997,0,2016,0,0
172,0.45730595399999996,24.53986381,0.523809524,0.09202454,0,1,45,0.211640269,0.5700814989999999,0.250441574,0.46785160600000003,0,2015,1,0
173,0.430942141,11.64732166,0.904761905,0.362576687,0,0,57,0.795504509,0.495121662,0.24463117199999998,0.65786143,0,1985,1,1
174,0.672958768,13.821110800000001,0.28571428600000004,0.153374233,0,0,20,0.09179498400000001,0.817027044,0.736557707,0.07672614900000001,0,2015,0,2
175,0.38653338200000004,11.86854207,0.904761905,0.24539877300000001,0,0,64,0.317597158,0.23485718600000002,0.277967785,0.631766672,0,2016,1,0
176,0.436372041,4.87,0.80952381,0.40858895700000003,0,0,79,0.9234310490000001,0.352198575,0.293320614,0.601356825,0,2015,0,1
177,0.329192751,7.09,0.7142857140000001,0.633128834,0,1,69,0.378972773,0.47594304,0.210249135,0.678148855,0,2016,1,0
178,0.668743827,19.59255062,0.428571429,0.14601227,0,1,23,0.11027985800000001,0.808882598,0.69966354,0.112883024,0,2016,0,2
179,0.5089027770000001,4.0425,0.333333333,0.08466257699999999,0,0,48,0.206212845,0.421731166,0.7786112890000001,0.462154346,-1,2015,0,3
180,0.559527641,8.060244515,0.904761905,0.42392638,0,1,32,0.217696893,0.7958223659999999,0.691898197,0.295402958,0,2016,0,-1
181,0.423398151,32.61561583,0.80952381,0.247852761,0,1,63,0.300352746,0.769918512,0.287432548,0.636631793,0,2016,0,0
182,0.660515043,15.82105568,0.523809524,0.316564417,0,1,35,0.138186825,0.8972070459999999,0.18472706600000002,0.391596889,0,2015,0,0
183,0.377392096,4.91,0.428571429,0.011042945,0,0,78,0.39664781600000004,0.20446682300000002,0.437574078,0.584236286,0,2001,0,0
184,0.43227295600000004,7.8,0.6190476189999999,0.030674847,0,0,70,0.307657574,0.534061447,0.205487545,0.579067134,0,2015,0,0
185,0.385819055,10.6570826,0.6190476189999999,0.099386503,0,1,42,0.202951226,0.840091192,0.29227932,0.441892725,0,2016,0,0
186,0.46785146899999996,14.73682013,0.523809524,0.265030675,0,0,56,0.313515836,0.23740821,0.256110938,0.565254366,0,2015,1,0
187,0.35221470299999996,2.3925,0.523809524,0.12331288300000001,0,1,73,0.37485567799999997,0.46929084600000004,0.80867946,0.632341418,-1,2015,0,-1
188,0.347822477,6.65,0.6190476189999999,0.035582822,0,0,68,0.329771491,0.504872172,0.343542189,0.517804849,0,2015,0,0
189,0.745169168,11.7019954,0.6190476189999999,0.23374233100000003,0,0,28,0.12820094199999998,0.8318476440000001,0.738646114,0.084070917,0,2016,0,2
190,0.750773922,11.73753199,0.428571429,0.141104294,0,1,25,0.11850556699999999,0.784429618,0.67511506,0.166865305,0,2015,1,2
191,0.489557785,8.58156665,0.904761905,0.396932515,0,0,43,0.26415769,0.273412931,0.253985703,0.513120992,0,2006,0,0
192,0.37814087799999996,24.87286512,0.6190476189999999,0.162576687,0,1,57,0.334110962,0.503537699,0.24684820100000002,0.546491281,0,2016,0,0
193,0.694861266,9.081656882,0.80952381,0.389570552,0,1,46,0.22282951,0.7339235279999999,0.7012437,0.27946115899999996,0,2015,1,-1
